ID,TARGET
2,0.0452363491058
5,0.052356980741
6,0.00209713471122
7,0.00682871369645
9,0.00153129536193
11,0.235486626625
12,0.0326414778829
15,0.165586292744
16,0.0272203832865
17,0.018433932215
19,0.0260623004287
21,0.00215461314656
22,0.0305982399732
24,0.011552981101
27,0.00816014222801
28,0.0170156862587
30,0.126916244626
33,0.00214939424768
35,0.0133736524731
37,0.0238602533937
38,0.0225500483066
40,0.181941881776
41,0.0270271375775
44,0.0103057464585
46,0.0732990577817
47,0.00629047164693
48,0.00234222412109
50,0.00710894819349
52,0.168925777078
53,0.00692216679454
55,0.0249622371048
57,0.00167639087886
58,0.00848184619099
59,0.0129380542785
62,0.0270283874124
63,0.0123351076618
64,0.0239159818739
65,0.0125943794847
67,0.0194378942251
69,0.0502980165184
70,0.0023364094086
71,0.0231428127736
72,0.00363714597188
73,0.00143330346327
76,0.00413621030748
78,0.00255465088412
79,0.0454210788012
81,0.00169789593201
85,0.0121391387656
86,0.00235333037563
89,0.0333620198071
94,0.133153706789
96,0.00238537602127
97,0.0147048216313
98,0.00198124465533
99,0.00989739503711
100,0.240689232945
103,0.0889493077993
104,0.00439360644668
108,0.00973160006106
110,0.00237484415993
112,0.0256507378072
114,0.050052575767
116,0.0140809742734
117,0.00812712591141
119,0.00458560930565
120,0.00273582036607
121,0.00106222135946
123,0.0180752985179
124,0.0305528566241
126,0.00146244559437
128,0.0146575728431
129,0.104854233563
133,0.0387884229422
138,0.0277878660709
147,0.0290393792093
149,0.0100854542106
158,0.0017500751419
160,0.00884740520269
164,0.0365065038204
167,0.053194642067
168,0.0167340133339
174,0.00828883890063
181,0.0199729483575
185,0.0325870625675
187,0.00287232315168
189,0.0104846525937
190,0.0556243993342
194,0.0100397402421
197,0.0417200885713
198,0.0206856224686
201,0.0462003163993
205,0.00897780992091
208,0.155675172806
211,0.0105889365077
216,0.0220717526972
219,0.0303577110171
223,0.00407048175111
224,0.108242973685
226,0.014951501973
229,0.0136982696131
230,0.0190145540982
237,0.0197729151696
238,0.0220025349408
240,0.0919551551342
243,0.00156360329129
245,0.12803016603
246,0.225322574377
247,0.00384835596196
248,0.00708519527689
249,0.00214939424768
250,0.251855075359
251,0.00146244559437
255,0.102622173727
256,0.023150164634
257,0.088548026979
260,0.165314048529
261,0.00250794459134
263,0.202839002013
264,0.163246124983
267,0.00698680663481
268,0.0163055527955
272,0.0055426186882
274,0.00826663617045
275,0.00315057649277
277,0.254680633545
278,0.278331100941
280,0.00530487298965
281,0.0236475225538
282,0.0761369168758
283,0.0109733855352
284,0.118950821459
286,0.00981161929667
290,0.0160822775215
291,0.0299061220139
293,0.0340633094311
295,0.105660393834
297,0.00103982165456
298,0.0754497498274
300,0.00283138104714
304,0.00246876268648
305,0.00490583851933
308,0.00351125444286
309,0.00880734063685
310,0.00351314735599
312,0.0305528566241
313,0.163246124983
315,0.00565233221278
317,0.0273123793304
318,0.0290793310851
321,0.00954344402999
323,0.0576082803309
325,0.00716781290248
326,0.0129380542785
327,0.0145003022626
328,0.0744334831834
329,0.026265559718
330,0.00325472909026
331,0.0102451248094
334,0.0359415970743
335,0.00883615575731
336,0.0633777081966
337,0.00380139774643
338,0.0527463629842
339,0.014951501973
341,0.236622467637
343,0.00470583466813
346,0.00135533721186
348,0.00252512795851
350,0.167517289519
351,0.00161665841006
352,0.020021924749
357,0.055678781122
358,0.0121747869998
360,0.00474089384079
361,0.0129380542785
364,0.0137508334592
365,0.0372659899294
366,0.0158175453544
367,0.00257206056267
368,0.00407157978043
370,0.00259221182205
372,0.00202037184499
376,0.00153168477118
377,0.00292448955588
379,0.014888105914
380,0.00872590672225
381,0.0930925011635
385,0.0126259010285
386,0.0359232798219
389,0.0522919483483
391,0.0614750348032
392,0.00277312751859
393,0.0147263174877
395,0.0199391711503
396,0.0112521387637
397,0.00116752344184
398,0.0253413077444
399,0.0552468411624
400,0.00410130992532
401,0.00768925901502
403,0.00940707325935
405,0.0312183443457
406,0.0242768935859
409,0.00692216679454
411,0.0122978612781
413,0.00173008535057
418,0.00509891845286
419,0.00529040209949
422,0.020021924749
424,0.241304576397
425,0.021795546636
427,0.00238537602127
430,0.00121673790272
431,0.014951501973
434,0.0107578989118
435,0.0299061220139
437,0.0766203403473
438,0.00185190874618
439,0.119496449828
442,0.0123351076618
446,0.0162553712726
450,0.0534237660468
451,0.0107600754127
452,0.00886249169707
454,0.00135589297861
455,0.00377384084277
463,0.010540404357
464,0.0110479388386
465,0.00225512147881
467,0.149812668562
468,0.0459925420582
470,0.0125098116696
472,0.226816043258
473,0.0162114165723
475,0.00473666144535
476,0.00256125209853
479,0.0152672054246
481,0.002887444105
483,0.0325870625675
484,0.00494745792821
486,0.0384912788868
487,0.00160609662998
491,0.0241879466921
494,0.0119914542884
495,0.00628293212503
497,0.0195739734918
498,0.00346633419394
499,0.0119631942362
503,0.0290793310851
504,0.021824426949
505,0.00235276157036
506,0.0116073358804
507,0.0148577922955
508,0.0700935944915
509,0.0327754765749
510,0.00370513857342
511,0.00507398881018
512,0.0169767774642
516,0.00189909792971
518,0.0399533882737
519,0.00572313833982
520,0.00593215459958
521,0.00243306462653
522,0.00279624410905
524,0.0897466614842
525,0.00560235930607
526,0.00207637110725
528,0.0150667186826
529,0.0182166993618
531,0.0806278437376
532,0.22254255414
534,0.114335089922
536,0.0644419118762
539,0.0881457477808
540,0.0206388551742
541,0.00155389716383
542,0.0992405638099
545,0.0111907823011
546,0.00244469707832
552,0.0141486758366
556,0.00154582550749
557,0.00239389925264
559,0.0113610876724
562,0.023271759972
563,0.0110876457766
565,0.0344394184649
569,0.00172148179263
570,0.0850036814809
574,0.0137918423861
575,0.00542641850188
585,0.0096077369526
589,0.00772061944008
590,0.00901377294213
592,0.00706666847691
593,0.0211569014937
594,0.00810380466282
595,0.00409915251657
597,0.00261331233196
601,0.00381866912358
603,0.0144320344552
604,0.00102098507341
605,0.0300154518336
607,0.00235333037563
608,0.0165716391057
610,0.0236969329417
612,0.0322116613388
613,0.0534587018192
615,0.00342937419191
616,0.218309700489
617,0.0378283821046
619,0.0120802754536
620,0.152774944901
621,0.00334369181655
624,0.0333075337112
625,0.00863733608276
628,0.0026004393585
629,0.176853522658
630,0.0313217043877
632,0.0351565852761
634,0.0015001319116
637,0.0124602047727
638,0.0328982286155
642,0.0216119606048
643,0.0047334972769
644,0.0731460154057
646,0.00140116724651
655,0.0177483074367
660,0.0162114165723
664,0.016287220642
665,0.0736280828714
666,0.00214939424768
670,0.087693490088
671,0.243956014514
672,0.00789155531675
675,0.00377680337988
676,0.0453457161784
677,0.0425387658179
678,0.0036547917407
680,0.00250731827691
683,0.157997384667
684,0.00777905667201
685,0.0383522994816
691,0.0426800660789
693,0.00153912359383
696,0.00112151622307
698,0.00274254800752
699,0.0150667186826
700,0.0122118312865
703,0.00592253962532
704,0.0163248442113
705,0.00462218699977
707,0.200415462255
709,0.109965994954
711,0.198102459311
713,0.0129380542785
716,0.0015847167233
719,0.0027723624371
721,0.00943101849407
722,0.00564629770815
723,0.01545411814
724,0.00305787054822
727,0.00143598672003
728,0.00950890406966
729,0.00178650498856
733,0.0220985841006
736,0.00722513254732
739,0.0361965857446
742,0.239053681493
743,0.011859013699
744,0.00339727895334
745,0.233398362994
747,0.0133398007601
749,0.0200810432434
750,0.0259464886039
751,0.0297653321177
752,0.00164950115141
755,0.00430954108015
756,0.00121673790272
762,0.046754013747
763,0.0521288514137
764,0.0184337627143
765,0.0158650185913
766,0.0080119818449
769,0.0260983332992
770,0.228932082653
773,0.00584236392751
774,0.043248642236
776,0.0123229539022
777,0.0148696266115
778,0.00528789591044
779,0.0107600754127
780,0.00155389716383
781,0.0351825170219
786,0.0613699033856
788,0.00476360227913
794,0.0174456387758
796,0.198797091842
801,0.105961799622
802,0.0245840214193
803,0.00408490281552
804,0.00270223873667
805,0.0049592088908
809,0.0385984443128
810,0.0824920460582
817,0.0149900149554
819,0.0110944136977
821,0.009281613864
824,0.201351746917
825,0.00552012911066
826,0.174731865525
830,0.00748383207247
831,0.0110546257347
832,0.00892859976739
833,0.00952105131
837,0.0196657478809
839,0.00133497035131
840,0.00283403834328
841,0.037213716656
842,0.00232352176681
843,0.00503509119153
844,0.0543497540057
845,0.0162553712726
848,0.0258066505194
853,0.015461338684
854,0.00113870110363
855,0.00239142170176
856,0.0204911381006
861,0.00745927030221
865,0.0290393792093
866,0.00103982165456
867,0.00798202306032
870,0.00186932412907
871,0.0438192747533
872,0.0104304589331
873,0.014951501973
874,0.0463029779494
875,0.00413951184601
876,0.00562265655026
879,0.0150667186826
880,0.00235333037563
883,0.0194718819112
884,0.00570783903822
886,0.0406313464046
890,0.00250964961015
892,0.0198164582253
893,0.045347429812
894,0.0268722847104
895,0.0228081457317
896,0.0355717800558
897,0.00332874665037
899,0.161053702235
900,0.00580770848319
901,0.0037296237424
902,0.227842852473
905,0.0117780258879
912,0.0996420532465
914,0.225328788161
915,0.0770574659109
917,0.104062095284
918,0.00184077722952
919,0.0052518537268
921,0.00243475241587
922,0.0123587911949
923,0.00182935723569
926,0.00176315917633
929,0.00253293220885
930,0.00884740520269
931,0.0716040357947
937,0.00249828863889
938,0.0113206049427
939,0.0261618252844
941,0.034804109484
946,0.00324945687316
947,0.0611350126565
950,0.00357637694106
951,0.00257604406215
952,0.0104204667732
953,0.0165398158133
954,0.00113870110363
955,0.00409915251657
956,0.176853522658
957,0.0435779057443
960,0.0359232798219
963,0.25808981061
966,0.0275851935148
969,0.0322516188025
971,0.00984602980316
972,0.00245649483986
975,0.00731233833358
980,0.0106663145125
982,0.125560179353
983,0.00312358909287
985,0.163764610887
987,0.00875889044255
988,0.00377928209491
991,0.0123753603548
992,0.00103982165456
995,0.209628209472
996,0.0024737031199
998,0.00182817003224
1001,0.181941881776
1002,0.00861681904644
1004,0.0129380542785
1005,0.0311559475958
1010,0.00155389716383
1011,0.00171666766983
1012,0.00214939424768
1013,0.0311147272587
1014,0.00937134027481
1015,0.0397751219571
1016,0.0129768466577
1022,0.00197678687982
1023,0.0378034189343
1024,0.00272222631611
1025,0.0217729266733
1026,0.162692591548
1028,0.00784604996443
1029,0.0101535283029
1032,0.0824920460582
1034,0.0187127552927
1036,0.0218047238886
1037,0.0015068911016
1039,0.138153403997
1042,0.00872590672225
1045,0.0299110095948
1046,0.0295839067549
1050,0.00888660829514
1052,0.0353175140917
1055,0.0129380542785
1057,0.00335669773631
1058,0.00178055139259
1060,0.00155389716383
1062,0.00938833598047
1063,0.0346837565303
1064,0.033001922071
1065,0.00888773798943
1066,0.00468818191439
1067,0.180967837572
1068,0.0202036127448
1070,0.0947520136833
1072,0.0188910942525
1077,0.225322574377
1078,0.0121747869998
1079,0.00175924401265
1081,0.0359232798219
1082,0.194532990456
1093,0.00903632864356
1094,0.0334516614676
1102,0.0169304534793
1103,0.0688075423241
1106,0.00314407027327
1107,0.235486626625
1112,0.0386940911412
1113,0.00207637110725
1114,0.0291535574943
1116,0.00639089103788
1118,0.0140345394611
1120,0.0236969329417
1121,0.0327058620751
1128,0.021040007472
1130,0.0540038943291
1132,0.00884740520269
1135,0.00275154062547
1138,0.0559741780162
1139,0.00487308623269
1141,0.0162114165723
1143,0.165915846825
1146,0.131748497486
1148,0.020021924749
1149,0.0248582120985
1151,0.00934913568199
1152,0.0250420533121
1153,0.00940699782223
1155,0.0290613230318
1157,0.00153025169857
1160,0.00912626646459
1161,0.00192382093519
1162,0.0289150327444
1164,0.0516995824873
1168,0.0128142572939
1169,0.00295841181651
1174,0.181941881776
1176,0.00206406321377
1177,0.240931987762
1178,0.0191443748772
1180,0.005361167714
1181,0.0629789233208
1182,0.031417619437
1185,0.0132631557062
1190,0.00773134175688
1194,0.00249828863889
1196,0.0293101277202
1199,0.0220985841006
1200,0.0185671765357
1201,0.00810431782156
1202,0.0310151632875
1206,0.291178554296
1207,0.0157921407372
1208,0.00118682312313
1212,0.0312781110406
1216,0.00141063518822
1219,0.00377592653967
1221,0.0152026358992
1222,0.00214939424768
1225,0.0194378942251
1227,0.00872590672225
1230,0.0121492817998
1231,0.014951501973
1232,0.00829884316772
1233,0.00145175715443
1234,0.0493472665548
1235,0.0101816989481
1236,0.10343028605
1237,0.00185169361066
1238,0.154596954584
1239,0.0193923711777
1240,0.0287627130747
1241,0.00873224064708
1244,0.0476895943284
1245,0.0360478870571
1247,0.00872590672225
1250,0.0153896445408
1251,0.00204055639915
1257,0.0100875291973
1259,0.00155389716383
1266,0.0969795361161
1267,0.227842852473
1268,0.00397104537115
1270,0.272023111582
1272,0.0056537957862
1273,0.167065501213
1276,0.0438138917089
1278,0.0011947004823
1279,0.0506758987904
1283,0.0163361132145
1284,0.0152672054246
1286,0.00269899866544
1289,0.0211065299809
1290,0.00169284071308
1292,0.00775803299621
1293,0.0305528566241
1294,0.346837967634
1296,0.0932086855173
1298,0.00979144591838
1299,0.100319474936
1301,0.00364544661716
1304,0.0357910916209
1306,0.0138222277164
1308,0.0649983435869
1310,0.0286886747926
1311,0.00244337623008
1312,0.053681820631
1315,0.0029430561699
1318,0.0695467740297
1319,0.00172722351272
1320,0.00175641942769
1323,0.00320978462696
1324,0.00811409763992
1325,0.023169355467
1326,0.00696829427034
1329,0.219342932105
1331,0.0980666205287
1332,0.00407432671636
1335,0.00148343923502
1336,0.194532990456
1338,0.0296824704856
1340,0.0873605161905
1342,0.00172226631548
1345,0.00914907082915
1347,0.00225072796457
1349,0.0152672054246
1350,0.105158247054
1351,0.00323547259904
1354,0.00265965261497
1355,0.00370468222536
1356,0.0129380542785
1359,0.0298908893019
1361,0.274073451757
1362,0.189392566681
1363,0.15468621254
1365,0.0052387220785
1366,0.0189133156091
1367,0.0290793310851
1368,0.00336306728423
1369,0.00200528674759
1370,0.0330870822072
1371,0.0289749223739
1372,0.189735352993
1374,0.00802035816014
1375,0.106382906437
1376,0.0407290905714
1379,0.00284945964813
1380,0.0104304589331
1383,0.020021924749
1387,0.0659674629569
1388,0.185433804989
1389,0.00354562536813
1390,0.0556673370302
1394,0.0299061220139
1396,0.180669605732
1397,0.0497636497021
1399,0.0103858541697
1400,0.0158395692706
1402,0.132783293724
1403,0.0478848405182
1404,0.0916218459606
1405,0.0333238579333
1407,0.00642915675417
1409,0.00943101849407
1413,0.00116444681771
1415,0.0285072252154
1416,0.0249016974121
1418,0.00281942565925
1422,0.00142339139711
1423,0.00132712651975
1425,0.00266797561198
1428,0.0150667186826
1429,0.00739942351356
1430,0.020021924749
1431,0.0350461043417
1432,0.00370588642545
1434,0.00125247705728
1435,0.00226531550288
1436,0.274073451757
1438,0.00259185442701
1443,0.0540474057198
1445,0.0942695736885
1446,0.102606542408
1453,0.0113721638918
1456,0.00800341088325
1458,0.0199391711503
1459,0.00185729772784
1460,0.0210676733404
1461,0.145595476031
1462,0.194586873055
1463,0.014951501973
1466,0.168884187937
1467,0.0120477275923
1469,0.0770483240485
1470,0.00129521091003
1471,0.165314048529
1473,0.00745924888179
1476,0.00646081985906
1477,0.0229028873146
1481,0.020021924749
1482,0.0322125963867
1485,0.103589050472
1486,0.216392830014
1490,0.0234018303454
1491,0.165314048529
1493,0.0024737031199
1494,0.0961422398686
1500,0.00613583857194
1504,0.0208179336041
1506,0.00861681904644
1509,0.0046073324047
1512,0.0264953933656
1514,0.00778164109215
1518,0.0129380542785
1520,0.00211050012149
1522,0.0294047184289
1525,0.165314048529
1526,0.0493472665548
1529,0.194532990456
1530,0.0651883408427
1532,0.00295643345453
1533,0.027809375897
1537,0.0269574932754
1542,0.0534928627312
1544,0.0341658517718
1545,0.216392830014
1546,0.15468621254
1549,0.163794755936
1551,0.00226531550288
1552,0.00243013026193
1555,0.0206856224686
1556,0.00214939424768
1558,0.181941881776
1560,0.00736049329862
1561,0.0257694385946
1562,0.00718708848581
1563,0.00157695286907
1566,0.0021910101641
1568,0.0218075364828
1570,0.00293152662925
1575,0.117350816727
1577,0.0190218221396
1579,0.00448630563915
1581,0.0121154030785
1582,0.0756424516439
1585,0.0425029173493
1586,0.00410468084738
1587,0.00308425235562
1593,0.0290793310851
1597,0.0612540207803
1599,0.0182978082448
1608,0.00235997606069
1609,0.020021924749
1612,0.0322438664734
1615,0.00172226631548
1616,0.0200043078512
1618,0.0237988084555
1619,0.00214939424768
1624,0.011368448846
1625,0.0691487118602
1627,0.0119631942362
1628,0.208966091275
1635,0.00386584736407
1636,0.0552629306912
1637,0.014951501973
1640,0.00817568600178
1642,0.00374316330999
1645,0.0290393792093
1647,0.0141828227788
1648,0.191623821855
1650,0.00523451436311
1651,0.0671233013272
1653,0.0118677960709
1654,0.00189039227553
1655,0.0207140948623
1656,0.0115193231031
1657,0.103589050472
1659,0.152582317591
1661,0.183607593179
1662,0.0236362293363
1663,0.0987246409059
1664,0.0350698158145
1671,0.0150667186826
1673,0.020021924749
1674,0.0098597900942
1678,0.00561471190304
1680,0.0164702292532
1682,0.0231511369348
1687,0.00150880136061
1689,0.00385229010135
1690,0.0128164235502
1691,0.0177030917257
1692,0.0276343319565
1696,0.00482269749045
1701,0.0623098909855
1702,0.0194566305727
1705,0.00824853591621
1707,0.0313764214516
1711,0.0179140064865
1714,0.039909247309
1715,0.163246124983
1716,0.0324217677116
1717,0.00339599582367
1719,0.00260547664948
1723,0.00229241186753
1725,0.00273309089243
1726,0.290629655123
1728,0.00129877601285
1730,0.0067547080107
1731,0.00200566742569
1736,0.00666045816615
1742,0.243956014514
1745,0.0861382260919
1747,0.185683205724
1749,0.0230545867234
1750,0.0895721614361
1751,0.00195521744899
1752,0.0226341616362
1753,0.121321626008
1754,0.0154545530677
1758,0.170754954219
1759,0.0121373953298
1760,0.00330075877719
1761,0.0129380542785
1763,0.0327754765749
1765,0.102603904903
1767,0.0543485768139
1768,0.00255112838931
1769,0.00627345405519
1774,0.0278140995651
1775,0.0736922174692
1776,0.00133497035131
1777,0.0198163855821
1779,0.0294655300677
1780,0.00218741991557
1783,0.00670127244666
1784,0.00280074845068
1785,0.00469930889085
1789,0.014951501973
1790,0.0684920027852
1792,0.00700660515577
1793,0.0516995824873
1795,0.0091763753444
1796,0.0121828690171
1798,0.0375614278018
1802,0.00842512305826
1803,0.0430542640388
1805,0.00390697550029
1806,0.0413932427764
1809,0.0127052552998
1810,0.00112385826651
1812,0.014951501973
1813,0.0542330592871
1814,0.062910117209
1815,0.00947276968509
1817,0.0152974883094
1818,0.0289527922869
1819,0.0126952873543
1820,0.0107278581709
1821,0.213965445757
1823,0.0506205335259
1826,0.0174829736352
1827,0.0191817171872
1829,0.210868582129
1831,0.00154569884762
1833,0.0315132401884
1834,0.00394924078137
1837,0.0306119751185
1838,0.00155389716383
1839,0.00130525231361
1840,0.0205372292548
1841,0.0155873922631
1842,0.0260754730552
1844,0.0211577415466
1845,0.00987283792347
1846,0.00126587040722
1847,0.00229004980065
1850,0.00174549850635
1851,0.0326241739094
1852,0.00133497035131
1860,0.0434824451804
1862,0.0385536327958
1864,0.152582317591
1865,0.00962657108903
1866,0.0247141700238
1867,0.0383805185556
1870,0.0145567692816
1871,0.0206015985459
1872,0.00409915251657
1873,0.0023364094086
1874,0.113897114992
1876,0.0495882481337
1878,0.0479795187712
1879,0.157997384667
1884,0.0210354272276
1885,0.00352067546919
1888,0.0255343932658
1893,0.00353334331885
1897,0.0366107411683
1901,0.0114516019821
1902,0.00943101849407
1903,0.00228150258772
1905,0.0424224585295
1907,0.00637023476884
1908,0.239053681493
